year,month,date_of_month,day_of_week,births
2012,10,2,2,10848
2012,10,3,3,7213
2012,10,4,4,9413
2012,10,5,5,11090
2012,10,6,6,12998
2012,10,7,7,10261
2012,10,8,1,7970
2012,10,9,2,10955
2012,10,10,3,8866
2012,10,11,4,12084
2012,10,12,5,12236
2012,10,13,6,11151
2012,10,14,7,8034
2012,10,15,1,6976
2012,10,16,2,7918
2012,10,17,3,9673
2012,10,18,4,8722
2012,10,19,5,8463
2012,10,20,6,11928
2012,10,21,7,10715
2012,10,22,1,7962
2012,10,23,2,11433
2012,10,24,3,11437
2012,10,25,4,9596
2012,10,26,5,9837
2012,10,27,6,11710
2012,10,28,7,8470
2012,10,29,1,8643
2012,10,30,2,8216
2012,10,31,3,9300
2012,11,1,4,11091
2012,11,2,5,7704
2012,11,3,6,12271
2012,11,4,7,8158
2012,11,5,1,11960
2012,11,6,2,11637
2012,11,7,3,8034
2012,11,8,4,8058
2012,11,9,5,8431
2012,11,10,6,11215
2012,11,11,7,8420
2012,11,12,1,12203
2012,11,13,2,11867
2012,11,14,3,11372
2012,11,15,4,12086
2012,11,16,5,10400
2012,11,17,6,9200
2012,11,18,7,12428
2012,11,19,1,11285
2012,11,20,2,9111
2012,11,21,3,10014
2012,11,22,4,11656
2012,11,23,5,9641
2012,11,24,6,11299
2012,11,25,7,7538
2012,11,26,1,8589
2012,11,27,2,8815
2012,11,28,3,9431
2012,11,29,4,7079
2012,11,30,5,7066
2012,12,1,6,8828
2012,12,2,7,7959
2012,12,3,1,12473
2012,12,4,2,10979
2012,12,5,3,12077
2012,12,6,4,11213
2012,12,7,5,9517
2012,12,8,6,12296
2012,12,9,7,12407
2012,12,10,1,8481
2012,12,11,2,10035
2012,12,12,3,7681
2012,12,13,4,11747
2012,12,14,5,11683
2012,12,15,6,12360
2012,12,16,7,12035
2012,12,17,1,8248
2012,12,18,2,12709
2012,12,19,3,7685
2012,12,20,4,9268
2012,12,21,5,12953
2012,12,22,6,12440
2012,12,23,7,10044
2012,12,24,1,12875
2012,12,25,2,12040
2012,12,26,3,7625
2012,12,27,4,12261
2012,12,28,5,10899
2012,12,29,6,8613
2012,12,30,7,8961
2012,12,31,1,10410
